Date,COUP,PLAN,SHOP,AKAM,XRX,DLR,PAYC,PFPT,PCTY,RP,FOO.BE,WDAY,TWLO,DBX,LOGM,ZS,CSOD,NFLX,QLYS,BOX,MIME,MSFT,EVBG,SPSC,BABA,CONE,WK,GOOG,TWOU,COR,BNFT,VNET,QTS,IBM,3K1.SG
2018-07-13,65.6100006103516,,166.179992675781,77.3199996948242,24.1502571105957,111.246284484863,110.190002441406,126.089996337891,64.629997253418,57.4500007629395,126.660003662109,134.759994506836,61.1399993896484,32.1699981689453,108.258636474609,39.7400016784668,52.0800018310547,395.799987792969,93.3499984741211,26.2800006866455,42.5099983215332,103.401008605957,50.2299995422363,38.5499992370605,190.039993286133,59.2352600097656,24.75,1188.81994628906,93.5899963378906,107.75602722168,35.8499984741211,9.85999965667725,39.0549201965332,137.608612060547,2.38000011444092
2018-07-16,65.6999969482422,,165.350006103516,77.6800003051758,23.8635482788086,110.691207885742,109.819999694824,125.220001220703,65.0899963378906,57.2000007629395,125.540000915527,132.880004882813,61.1399993896484,32.2700004577637,107.081916809082,41.1199989318848,52.4099998474121,400.480010986328,92.75,26.3600006103516,41.7999992370605,102.891021728516,49.7599983215332,38.6100006103516,190.350006103516,59.331356048584,25.0499992370605,1183.85998535156,93.1500015258789,107.206245422363,36.2000007629395,10,38.9786796569824,137.193634033203,2.36999988555908
2018-07-17,66.0699996948242,,169,78.629997253418,23.8922214508057,110.949600219727,110.730003356934,127.279998779297,65.8099975585938,58.2000007629395,123.800003051758,133.199996948242,65,31.6499996185303,107.572204589844,41.8800010681152,55.0900001525879,379.480010986328,94.6999969482422,27.3199996948242,42.0800018310547,103.910987854004,49.7799987792969,38.560001373291,192.660003662109,59.6773147583008,25.5,1198.80004882813,93.9100036621094,107.35791015625,37,10.4099998474121,39.207405090332,135.335571289063,2.32999992370605
2018-07-18,66.9100036621094,,170.479995727539,78.120002746582,24.2075996398926,110.317962646484,111.129997253418,127.699996948242,65.4499969482422,59.75,127.099998474121,133.190002441406,63.9599990844727,31.2399997711182,107.523178100586,41.6800003051758,54.2099990844727,375.130004882813,95.9499969482422,26.8899993896484,42.0900001525879,103.096977233887,49.6800003051758,37.8400001525879,190.789993286133,59.3890151977539,25.25,1195.88000488281,93.1600036621094,106.628036499023,37.6500015258789,10.9300003051758,38.9786796569824,136.307037353516,2.32999992370605
2018-07-19,65.7300033569336,,171.75,78.2399978637695,24.064245223999,111.667388916016,111.559997558594,127.690002441406,65.2600021362305,59.2000007629395,126.110000610352,132.979995727539,62.8800010681152,31.2999992370605,107.130935668945,40.3800010681152,53.9799995422363,364.230010986328,96.3499984741211,26.3899993896484,41.7900009155273,102.390823364258,50.1599998474121,38.2799987792969,187.339996337891,60.5325927734375,25.6499996185303,1186.9599609375,89.620002746582,107.424263000488,38.5999984741211,11.0900001525879,39.4170684814453,140.758819580078,2.25
2018-07-20,64.9499969482422,,171.75,78.9100036621094,23.9782333374023,111.0166015625,111.76000213623,125.680000305176,64.9000015258789,59.3499984741211,125.160003662109,132.330001831055,62.6599998474121,31,106.983856201172,39.7900009155273,53.5900001525879,361.049987792969,97.0500030517578,26.1299991607666,42.4300003051758,104.224838256836,49.6500015258789,38.1650009155273,187.25,59.9656066894531,25.5499992370605,1184.91003417969,86.5899963378906,106.931358337402,38,11.1199998855591,39.3598861694336,138.033065795898,2.25999999046326
2018-07-23,65.6399993896484,,173.259994506836,79.75,23.9877910614014,110.853904724121,112.75,125.559997558594,64.4300003051758,59.9500007629395,124.620002746582,133.919998168945,63.9099998474121,31.7999992370605,106.591606140137,41.3800010681152,53.9599990844727,362.660003662109,97.0500030517578,26.6499996185303,41.9099998474121,105.892127990723,51.2000007629395,38.189998626709,187.039993286133,59.7157554626465,25.9500007629395,1205.5,87.2699966430664,106.087730407715,38.7999992370605,10.7799997329712,38.8547821044922,137.419982910156,2.21000003814697
2018-07-24,64.3300018310547,,168.339996337891,79.2200012207031,23.7010803222656,110.308395385742,109.879997253418,121.940002441406,62.9700012207031,58.8499984741211,126,130.910003662109,62.060001373291,30.75,104.875549316406,39.810001373291,52.6699981689453,357.320007324219,93.5999984741211,25.9200000762939,40.2299995422363,105.588096618652,49.6399993896484,38.4949989318848,189,59.1872062683106,25.75,1248.07995605469,84.6999969482422,106.16357421875,39.0499992370605,10.3100004196167,38.5116920471191,138.061340332031,2.25
2018-07-25,65.3099975585937,,173.779998779297,80.129997253418,23.6724128723145,111.992774963379,112.610000610352,123.599998474121,63.7999992370605,59.3499984741211,124.379997253418,133.669998168945,64.1399993896484,31.3099994659424,106.199371337891,41.2200012207031,53.2400016784668,362.869995117188,96.8000030517578,26.4699993133545,41.0999984741211,108.697082519531,50.9599990844727,38.6450004577637,197.979995727539,59.5812149047852,26.3500003814697,1263.69995117188,85.9899978637695,107.130409240723,34.5299987792969,10.3199996948242,38.9500846862793,138.287689208984,2.25999999046326
2018-07-26,65.379997253418,,170.289993286133,80.7300033569336,24.5516452789307,111.973648071289,112.680000305176,125.230003356934,63.2700004577637,59.1500015258789,124.230003356934,134.410003662109,64.0299987792969,30.7099990844727,102.424049377441,39.6699981689453,53.5099983215332,363.089996337891,95.0999984741211,26.4400005340576,40.7200012207031,107.510375976563,50.7200012207031,38.4749984741211,194.179992675781,59.629264831543,26.3999996185303,1268.32995605469,85.870002746582,106.988235473633,35.3300018310547,10.5,40.6464729309082,138.372589111328,2.1800000667572
2018-07-27,63.2099990844727,,160.149993896484,79.6399993896484,24.4560775756836,115.907066345215,108.01000213623,116.209999084473,60.1500015258789,57.6500015258789,126,130.550003051758,60.7099990844727,30.0300006866455,76.3399887084961,37.3800010681152,51.4599990844727,355.209991455078,90.4499969482422,24.8600006103516,37.7400016784668,105.607711791992,48.1300010681152,42.8549995422363,189.419998168945,60.8401069641113,26.1499996185303,1238.5,79.9899978637695,109.045150756836,32.2999992370605,9.73999977111816,41.3326454162598,136.901245117188,2.23000001907349
2018-07-30,61.1599998474121,,148.080001831055,75.2900009155273,24.5898704528809,115.562545776367,103.120002746582,113.339996337891,57.8499984741211,54.4000015258789,123,123.900001525879,58,27.7700004577637,79.6740493774414,36.2200012207031,49.2200012207031,334.959991455078,88.3000030517578,23.7800006866455,36.3699989318848,103.342163085938,45.439998626709,42.4799995422363,184.820007324219,60.426887512207,25.1499996185303,1219.73999023438,75.4400024414062,107.139907836914,30.4500007629395,9.52000045776367,39.8935813903809,137.221939086914,2.14000010490417
2018-07-31,61.310001373291,,138.210006713867,75.2600021362305,24.8192367553711,116.203758239746,106.25,114.050003051758,58,55.0999984741211,117.639999389648,124.019996643066,57.8899993896484,26.7700004577637,79.4779205322266,35.310001373291,49.4000015258789,337.450012207031,87.0999984741211,23.9599990844727,35.9099998474121,104.038513183594,44.9799995422363,42.8950004577637,187.229995727539,59.504337310791,25.25,1217.26000976563,75.6600036621094,106.258361816406,30.1000003814697,9.4399995803833,40.7417716979981,136.693756103516,2.00999999046326
2018-08-01,62.1100006103516,,136.360000610352,71.629997253418,24.3605079650879,116.309028625488,125.940002441406,112.690002441406,60.25,55.9000015258789,119.830001831055,126.379997253418,59.2999992370605,27.8099994659424,79.3798522949219,36.060001373291,50.4500007629395,338.380004882812,85.0500030517578,23.6700000762939,35.8499984741211,104.234649658203,46.939998626709,43.7900009155274,185.270004272461,60.2635154724121,25.5499992370605,1220.01000976563,76.8099975585938,106.609085083008,31.5499992370605,8.89000034332275,41.6090240478516,135.345016479492,1.98000001907349
2018-08-02,62.9000015258789,,143.919998168945,74.2799987792969,24.5420894622803,115.84008026123,135.029998779297,116.089996337891,63.9700012207031,57.9500007629395,117.150001525879,130.779998779297,62.25,29.8099994659424,81.2430038452149,37.0299987792969,51.2999992370605,344.5,86.1500015258789,24.6100006103516,38.2400016784668,105.49983215332,48.2200012207031,44.0950012207031,182.600006103516,60.8689346313477,26.1499996185303,1226.15002441406,80.2099990844727,107.092506408691,31.3999996185303,8.9399995803833,41.5423126220703,134.835708618164,1.87999999523163
2018-08-03,62.0999984741211,,141.869995117188,74.6100006103516,24.9817047119141,117.313919067383,132.820007324219,115.580001831055,62.439998626709,56.6500015258789,120.930000305176,129.160003662109,62,29.9699993133545,81.6842803955078,37.3300018310547,50.8400001525879,343.089996337891,85.1500015258789,24.4799995422363,38.5499992370605,105.960777282715,47.4300003051758,43.9000015258789,180.839996337891,61.9164085388184,25.2999992370605,1223.7099609375,75.6699981689453,108.343719482422,37.5999984741211,8.69999980926514,41.9425849914551,139.306335449219,1.73000001907349
2018-08-06,62.5200004577637,,142.039993286133,75.3199996948242,24.9434776306152,116.835395812988,134.479995727539,117.730003356934,64.3000030517578,56.5,122.269996643066,131.550003051758,63.2700004577637,30.2800006866455,82.7139053344727,36.5900001525879,51,350.920013427734,87.5,24.8899993896484,39.8300018310547,106.049041748047,47.4799995422363,44.8899993896484,178.619995117187,62.4065208435059,25.3999996185303,1224.77001953125,78.0299987792969,108.315269470215,38.0999984741211,8.64000034332275,42.5429840087891,137.731231689453,1.77999997138977
2018-08-07,63.689998626709,,141.679992675781,75.6699981689453,25.4499931335449,116.883247375488,134.399993896484,118.279998779297,64.2799987792969,57.2000007629395,124.849998474121,132.75,75.0999984741211,31.5200004577637,81.9758377075195,37.25,50.6800003051758,351.829986572266,88.0500030517578,25.5599994659424,38.5200004577637,106.784606933594,49.5099983215332,46.0149993896484,179.919998168945,62.7044258117676,25.5,1242.21997070313,73.4899978637695,108.410064697266,37.0499992370605,8.60000038146973,42.2666053771973,138.655548095703,1.79999995231628
2018-08-08,63.9300003051758,,142.699996948242,76.620002746582,25.3639812469482,116.318603515625,134.839996337891,117.790000915527,63.8899993896484,58.6500015258789,125.199996948242,135.009994506836,73.870002746582,31.5499992370605,81.0901489257813,37.0400009155273,52.5,347.609985351562,88.25,25.6900005340576,38.3600006103516,107.382873535156,49,45.5699996948242,177.520004272461,62.819751739502,29.75,1245.60998535156,72.5699996948242,108.429023742676,35.3499984741211,8.60999965667725,42.2570762634277,138.542358398438,1.75999999046326
2018-08-09,66.5199966430664,,146.440002441406,76.8399963378906,25.1823978424072,116.586570739746,133.850006103516,118.01000213623,64.0500030517578,59.1500015258789,124.330001831055,136.529998779297,77.9199981689453,34.4300003051758,80.6472930908203,38.2900009155273,52.8800010681152,349.359985351562,88.4499969482422,26.1499996185303,40.189998626709,107.55940246582,50.3499984741211,45.9199981689453,177.190002441406,62.9350547790527,30.1499996185303,1249.09997558594,72.1100006103516,108.694435119629,36.1500015258789,8.89999961853027,42.6096992492676,138.018020629883,1.8400000333786
2018-08-10,68.4199981689453,,149.220001220703,74.6600036621094,25.0677146911621,115.763511657715,135.759994506836,117.160003662109,67.6500015258789,59.5,126.069999694824,137.169998168945,77.4899978637695,31.0499992370605,78.9743194580078,38.189998626709,53.5299987792969,345.869995117187,88,25.8099994659424,38.9799995422363,106.902305603027,51.5499992370606,47.0099983215332,180.009994506836,62.3680839538574,30.1499996185303,1237.60998535156,72.1800003051758,106.324699401855,36.75,8.81999969482422,42.0950622558594,137.74153137207,1.83000004291534
2018-08-13,65.5599975585938,,142.869995117188,72,24.8383522033691,116.280311584473,134.600006103516,116.529998779297,63.9199981689453,58.9500007629395,126.589996337891,137.089996337891,74.1699981689453,29.1599998474121,79.6139907836914,38.060001373291,52.1100006103516,341.309997558594,85.5,25.1900005340576,38.6699981689453,106.127502441406,51.7099990844727,46.6599998474121,177.679992675781,62.4545669555664,30.25,1235.01000976563,72.129997253418,107.187294006348,36.5,8.9399995803833,42.4286231994629,136.054092407227,1.78999996185303
2018-08-14,67.6500015258789,,144.380004882813,72.1999969482422,24.9912624359131,115.964485168457,137.899993896484,116.970001220703,67,59.5499992370606,126.370002746582,137.399993896484,76.75,28.9699993133545,78.4330520629883,37.5200004577637,52.6100006103516,337.489990234375,85.6999969482422,25.7099990844727,38.8300018310547,107.451530456543,54.5,46.8899993896484,172.529998779297,62.2719764709473,31.1000003814697,1242.09997558594,74.4000015258789,107.092506408691,36.7999992370605,9.3100004196167,42.1141242980957,136.673767089844,1.44000005722046
2018-08-15,66.2399978637695,,138.919998168945,71.6900024414062,24.9912624359131,116.251602172852,135.580001831055,115.059997558594,66.129997253418,58.7999992370605,128.589996337891,139.199996948242,74.629997253418,28.9699993133545,78.3838653564453,36.3499984741211,52.2299995422363,326.399993896484,84.5,25.2000007629395,37.8899993896484,105.994430541992,54.25,45.6949996948242,169.830001831055,62.8005180358887,31.3500003814697,1214.38000488281,75.3399963378906,107.898208618164,36.7999992370605,9.02000045776367,41.5613746643066,137.198104858398,1.49000000953674
2018-08-16,66.9700012207031,,139.160003662109,71.3899993896484,25.6411304473877,117.112945556641,138.259994506836,115.120002746582,68.0699996948242,58.4500007629395,127.75,140.050003051758,75.6999969482422,28.2299995422363,78.0394287109375,39.0999984741211,53.7400016784668,322.440002441406,85.75,25.3199996948242,38.1599998474121,105.974731445313,55.0400009155274,46.8600006103516,171.990005493164,63.4924278259277,31.1000003814697,1206.48999023438,77.9199981689453,108.703910827637,37.2999992370605,9.44999980926514,41.256404876709,138.561431884766,1.47000002861023
2018-08-17,67.1699981689453,,137.190002441406,71.4400024414063,25.7462558746338,118.701622009277,139.869995117188,114.879997253418,68.9199981689453,58.0499992370605,127.620002746582,142.649993896484,77.4899978637695,27.5100002288818,77.6457824707031,40.2900009155273,53.8899993896484,316.779998779297,85.75,24.5699996948242,38.2200012207031,105.915664672852,54.8600006103516,47.3250007629395,172.779998779297,63.9344863891602,30.7000007629395,1200.9599609375,79.0599975585937,109.433784484863,36.9000015258789,9.03999996185303,42.0378913879395,139.247863769531,1.45000004768372
2018-08-20,66.5,,135.970001220703,72.5100021362305,26.0425205230713,118.481513977051,141.610000610352,113.709999084473,69.6600036621094,57.6500015258789,126.370002746582,143.289993286133,78.0500030517578,27.6200008392334,77.9213256835938,39.8199996948242,54.1100006103516,327.730010986328,85.8000030517578,25.1399993896484,38.5699996948242,105.216651916504,55.4199981689453,47.4700012207031,176.289993286133,64.5879516601562,31,1207.77001953125,80.5800018310547,109.765548706055,37.9500007629395,9.23999977111816,42.0664787292481,139.676849365234,1.48000001907349
2018-08-21,68.1900024414063,,133.440002441406,72.7799987792969,26.5777072906494,117.572311401367,144.050003051758,113.720001220703,71.629997253418,58,126.129997253418,145.009994506836,75.7900009155273,28.2700004577637,78.6298828125,39.4300003051758,54.0299987792969,338.019989013672,85.0999984741211,25.3799991607666,38.8600006103516,104.34041595459,57.25,47.7099990844727,177.919998168945,64.7609329223633,31.0499992370605,1201.61999511719,80.9400024414063,109.983558654785,39.2999992370605,10.5100002288818,42.8670120239258,139.162048339844,1.62999999523163
2018-08-22,69.1399993896484,,137.630004882813,73.1100006103516,26.4247970581055,116.787536621094,145.350006103516,114.480003356934,71.5899963378906,58.2999992370606,126.470001220703,146.139999389648,76.4400024414063,28.0799999237061,79.1711349487305,41.7200012207031,55.1100006103516,344.440002441406,87.3000030517578,25.6900005340576,39.0800018310547,105.403701782227,58.75,47.8950004577637,177.850006103516,64.26123046875,30.8999996185303,1207.32995605469,82.0400009155273,109.092544555664,40.0499992370605,10.4899997711182,43.1910438537598,138.466110229492,1.66999995708466
2018-08-23,69.3600006103516,,137.490005493164,73.0699996948242,26.2336597442627,117.065086364746,146.25,115.089996337891,73.4499969482422,59.4500007629395,125.959999084473,145.679992675781,80.5500030517578,28.3400001525879,79.3679580688477,42.5499992370605,55.3699989318848,339.170013427734,87.4000015258789,25.8600006103516,40.4300003051758,105.895965576172,60.0499992370605,47.3600006103516,172.229995727539,64.434196472168,31.8500003814697,1205.38000488281,82.0599975585938,108.902969360352,40.9000015258789,10.4300003051758,43.4007072448731,138.59001159668,1.62999999523163
2018-08-24,71,,140.580001831055,73.4000015258789,26.1858749389648,118.32837677002,150.940002441406,119.800003051758,75.2699966430664,60.8499984741211,127.440002441406,151,81.1600036621094,27.0300006866455,80.5980911254883,44.4300003051758,55.8400001525879,358.820007324219,90.0500030517578,26.6299991607666,41.3899993896484,106.722969055176,60.0800018310547,48.5999984741211,174.229995727539,65.2222137451172,33.2999992370605,1220.65002441406,83.1999969482422,109.557022094727,42.4500007629395,10.9499998092651,43.9248771667481,139.228775024414,1.5900000333786
2018-08-27,70.620002746582,,144.039993286133,74.5100021362305,26.4630241394043,117.916854858398,151.470001220703,117.48999786377,76.629997253418,60.7000007629395,130.5,151.679992675781,80.3099975585937,27.3799991607666,81.5329818725586,47.2599983215332,55.9500007629395,364.579986572266,91.25,26,41.3400001525879,107.904411315918,58.2200012207031,49.064998626709,180.649993896484,64.3380966186524,33.25,1241.81994628906,84.5699996948242,109.58544921875,43.2999992370606,11.1999998092651,43.4769477844238,139.84846496582,1.62999999523163
2018-08-28,70.1999969482422,,145,74.4499969482422,26.4152374267578,118.960037231445,152.339996337891,118.230003356934,77.7300033569336,61.0499992370606,129.600006103516,152.259994506836,80.2200012207031,27.1599998474121,83.4027862548828,47,56.0999984741211,368.489990234375,91.5,26.6100006103516,41.5400009155273,108.554206848145,58,48.2649993896484,178.190002441406,64.9050903320313,33.4500007629395,1231.15002441406,85.9400024414063,110.286888122559,42.75,11.0799999237061,44.0868797302246,139.753128051758,1.61000001430511
2018-08-29,71.3000030517578,,145.149993896484,75.2300033569336,26.7115039825439,118.778198242188,153.929992675781,119.910003662109,78.6399993896484,61.6500015258789,132.5,153.779998779297,80.9899978637695,27.0100002288818,84.6329116821289,47.1599998474121,56.6599998474121,368.040008544922,91,23.7000007629395,42.0099983215332,110.286972045898,58.2599983215332,48.375,178.5,65.1741561889648,35.6500015258789,1249.30004882813,87.3000030517578,110.324798583984,43.4000015258789,10.5299997329712,43.7533226013184,140.658813476563,1.58000004291534
2018-08-30,71.0299987792969,,144.809997558594,74.7099990844727,26.4534683227539,118.385795593262,152.789993286133,118.48999786377,80.2699966430664,61.4000015258789,128.5,153.809997558594,79.9899978637695,26.7000007629395,84.0916595458984,43.9000015258789,56.189998626709,370.980010986328,89.0500030517578,23.8299999237061,41.310001373291,110.218055725098,59.560001373291,48.5849990844727,174.600006103516,64.4726333618164,36.2999992370605,1239.11999511719,88.25,110.00252532959,42.9000015258789,9.5600004196167,43.4769477844238,139.123901367188,1.54999995231628
2018-08-31,71.7099990844727,,145.669998168945,75.1399993896484,26.6254920959473,118.940887451172,155.119995117188,118.650001525879,79.4400024414063,62.4000015258789,130.860000610352,154.539993286133,80.6600036621094,26.8500003814697,84.5837097167969,42.7900009155273,56.560001373291,367.679992675781,91.0500030517578,24.5599994659424,41.5900001525879,110.592185974121,60.2099990844727,49.1349983215332,175.009994506836,64.3477172851563,36.8499984741211,1218.18994140625,89.3600006103516,110.400634765625,44.0999984741211,9.75,43.581787109375,139.648239135742,1.52999997138977
2018-09-03,,,,,,,,,,,133.25,,,,,,,,,,,,,,,,,,,,,,,,1.48000001907349
2018-09-04,72,,146.339996337891,74.7399978637695,26.3483409881592,118.165679931641,156.220001220703,120.139999389648,79.2600021362305,63.3499984741211,133.529998779297,156.690002441406,87.1100006103516,26.9599990844727,83.550407409668,44.2599983215332,56.8899993896484,363.600006103516,92.1500015258789,24.6100006103516,42.0099983215332,109.98176574707,61.5099983215332,49.189998626709,170.440002441406,63.3771018981934,38,1197,90.0299987792969,108.893486022949,44.0999984741211,9.71000003814697,42.8955993652344,138.885543823242,1.57000005245209
2018-09-05,76.879997253418,,139.970001220703,73.6900024414063,26.0903034210205,118.156112670898,148.419998168945,115.870002746582,79.4100036621094,59.8499984741211,131.190002441406,142.210006713867,81.7099990844727,26.6000003814697,81.2869567871094,44.0699996948242,56.7400016784668,341.179992675781,88.6500015258789,23.5599994659424,40.5,106.811584472656,59.9700012207031,48.2299995422363,164.229995727539,63.5404930114746,37.75,1186.47998046875,85.5100021362305,109.301078796387,43.25,9.8100004196167,43.7437934875488,139.819869995117,1.50999999046326
2018-09-06,76.7799987792969,,134.130004882813,74.2799987792969,25.8227119445801,118.873893737793,152.039993286133,117.019996643066,79.9400024414063,60.9500007629395,126.940002441406,144.520004272461,80.5,25.7399997711182,81.5821914672852,41.8699989318848,56.6800003051758,346.459991455078,89.6999969482422,24.3299999237061,40.8800010681152,107.057708740234,60.1500015258789,49.0099983215332,159.869995117187,63.9537162780762,38.2999992370605,1171.43994140625,83.2799987792969,109.367431640625,43.75,9.65999984741211,43.4292984008789,139.562469482422,1.48000001907349
2018-09-07,78.0100021362305,,140.639999389648,74.5100021362305,25.7749252319336,117.380912780762,155.899993896484,116.889999389648,80.6100006103516,61.0999984741211,127.110000610352,144.929992675781,82.3199996948242,26.7600002288818,82.7139129638672,46.0499992370606,57.2900009155273,348.679992675781,90.5500030517578,24.5499992370605,42.0099983215332,106.535919189453,59.6399993896484,48.0299987792969,162.369995117188,64.1266937255859,38,1164.82995605469,84.0299987792969,108.248924255371,44.0499992370606,9.73999977111816,43.2768135070801,138.666305541992,1.49000000953674
2018-09-10,78.0199966430664,,142.130004882813,76.75,25.8800525665283,118.069984436035,156.979995727539,116.699996948242,81.4700012207031,61.5499992370606,129.770004272461,143.660003662109,84.3099975585938,26.8799991607666,83.5011978149414,45.7599983215332,57.6800003051758,348.410003662109,92.5999984741211,24.6700000762939,42.4099998474121,107.687812805176,59.7999992370606,48.5149993896484,156.360000610352,64.8089904785156,38,1164.64001464844,85.120002746582,108.98828125,42.7000007629395,9.65999984741211,43.6866188049316,138.856964111328,1.49000000953674
2018-09-11,78.2799987792969,,147.759994506836,76.9000015258789,25.9660625457764,117.75415802002,159,115.620002746582,82.4700012207031,62,129.729995727539,146.149993896484,85.2900009155274,26.9699993133545,84.1408615112305,42.9500007629395,57.6399993896484,355.929992675781,94.1999969482422,25.1499996185303,42.4300003051758,109.51904296875,61.7400016784668,48.9099998474121,157.460006713867,64.7993698120117,39.0999984741211,1177.35998535156,86.1500015258789,108.324760437012,43.5499992370606,9.31999969482422,43.2577514648438,139.657791137695,1.49000000953674
